yr,month,day,pft,date,dbh,N_co,SMP,NPP,c_repro,FSDS,nppseed_pft_day,water_def,H20_mort_rate,e_frac,ED2_R,light
2002,02,393,ST_DT,2002-02-10T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,394,ST_DT,2002-02-11T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,395,ST_DT,2002-02-12T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,396,ST_DT,2002-02-13T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,397,ST_DT,2002-02-14T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,398,ST_DT,2002-02-15T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,399,ST_DT,2002-02-16T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,400,ST_DT,2002-02-17T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,401,ST_DT,2002-02-18T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,402,ST_DT,2002-02-19T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
2002,02,403,ST_DT,2002-02-20T00:00:00Z,171.88410030702317,11989.612383712909,-36446.57897949219,0.9033076000161397,183.1923626419526,18533307.568359375,0.19543730779500956,0,0,0.014493800094923319,0.610844382912037,0.3706661513671875
