yr,month,pft,NPP,SMP,run
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,01,LD_DI,0.7007017789959602,-20783.994674682617,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,02,LD_DI,0.06798016583476603,-77956.23779296875,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
2001,03,LD_DI,-0.5713585249950308,-171600.35705566406,analy_dry75
