yr,month,pft,NPP,SMP,run
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,04,ST_DI,0.4072246880574584,-52917.20199584961,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,05,ST_DI,0.7777090335548753,-10170.743942260742,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,06,ST_DI,0.8271916209247823,-4149.7297286987305,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,07,ST_DI,0.7600945831848485,-6458.489894866943,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
2005,08,ST_DI,0.7429831838290453,-5759.936809539795,ED2_output
