date,NPP,c_repro,seedbank,seedpool,R
2006-03-30,2.6095271800760676e-8,8.408418171008244e-10,0.004342265698602208,0.002062113690018945,0.007212025690033418
2006-04-01,1.8116379675306133e-8,6.337725776762824e-10,0.00435363411916192,0.002053509482458412,0.0071659792756195075
2006-04-02,1.8116379675306133e-8,6.337725776762824e-10,0.0043606928673304984,0.0020449844634212663,0.007129282003610706
2006-04-03,1.8116379675306133e-8,6.337725776762824e-10,0.004367741752590677,0.0020365375159267706,0.0070929230494400294
2006-04-04,1.8116379675306133e-8,6.337725776762824e-10,0.004374780788723507,0.0020281675405900254,0.007056897569548541
2006-04-05,1.8116379675306133e-8,6.337725776762824e-10,0.00438180998949078,0.0020198734553410176,0.007021200800021353
2006-04-06,1.8116379675306133e-8,6.337725776762824e-10,0.004388829368635064,0.0020116541951481232,0.006985828055248243
2006-04-07,1.8116379675306133e-8,6.337725776762824e-10,0.00439583893987972,0.0020035087117459844,0.006950774726606669
2006-04-08,1.8116379675306133e-8,6.337725776762824e-10,0.00440283871692894,0.001995435973367707,0.00691603628116677
2006-04-09,1.8116379675306133e-8,6.337725776762824e-10,0.0044098287134677625,0.0019874349644812966,0.006881608260418045
2006-04-10,1.8116379675306133e-8,6.337725776762824e-10,0.004416808943162106,0.001979504162036627,0.006849658428240397
2006-04-11,1.8116379675306133e-8,6.337725776762824e-10,0.004423779419658794,0.001971642574800623,0.006817990211568826
2006-04-12,1.8116379675306133e-8,6.337725776762824e-10,0.004430740156585582,0.001963849227414471,0.006786599612545802
2006-04-13,1.8116379675306133e-8,6.337725776762824e-10,0.004437691167551185,0.0019561231601345867,0.006755482699167849
2006-04-14,1.8116379675306133e-8,6.337725776762824e-10,0.0044446324661453025,0.0019484634285777992,0.006724635604171984
2006-04-15,1.8116379675306133e-8,6.337725776762824e-10,0.004451564065938644,0.0019408691034706698,0.006694054523940952
2006-04-16,1.8116379675306133e-8,6.337725776762824e-10,0.0044584859804829595,0.0019333392704028991,0.006663735717426946
2006-04-17,1.8116379675306133e-8,6.337725776762824e-10,0.004465398223311062,0.0019258730295847375,0.006633675505093465
2006-04-18,1.8116379675306133e-8,6.337725776762824e-10,0.004472300807936857,0.0019184694956083472,0.006603870267875075
2006-04-19,1.8116379675306133e-8,6.337725776762824e-10,0.004479193747855366,0.0019111277972130444,0.006574316446154691
2006-04-20,1.8116379675306133e-8,6.337725776762824e-10,0.004486077056542757,0.0019038470770543637,0.006545010538758166
2006-04-21,1.8116379675306133e-8,6.337725776762824e-10,0.004492950747456366,0.0018966264914768811,0.006515949101965829
2006-04-22,1.8116379675306133e-8,6.337725776762824e-10,0.0044998148340347245,0.0018894652102907326,0.006487128748540741
2006-04-23,1.8116379675306133e-8,6.337725776762824e-10,0.00450666932969759,0.001882362416551775,0.0064585461467733495
2006-04-24,1.8116379675306133e-8,6.337725776762824e-10,0.004513514247845968,0.0018753173063453235,0.0064301980195422955
2006-04-25,1.8116379675306133e-8,6.337725776762824e-10,0.004520349601862139,0.0018683290885734114,0.006402081143391083
2006-04-26,1.8116379675306133e-8,6.337725776762824e-10,0.004527175405109685,0.0018613969847455147,0.0063741923476203595
2006-04-27,1.8116379675306133e-8,6.337725776762824e-10,0.004533991670933515,0.0018545202287726856,0.006346528513395528
2006-04-28,1.8116379675306133e-8,6.337725776762824e-10,0.004540798412659891,0.0018476980667650402,0.00631908657286945
2006-04-29,1.8116379675306133e-8,6.337725776762824e-10,0.004547595643596459,0.001840929756832544,0.006291863508319986
2006-05-01,2.9091057328247218e-8,9.535064809876631e-10,0.004554383377032267,0.001834214568889046,0.006264856351302107
2006-05-02,2.9091057328247218e-8,9.535064809876631e-10,0.004567791628456858,0.0018275567561128556,0.006220418858017647
2006-05-03,2.9091057328247218e-8,9.535064809876631e-10,0.00458118114506439,0.0018209556454050013,0.006176335481249099
2006-05-04,2.9091057328247218e-8,9.535064809876631e-10,0.0045945519530322795,0.001814410572713415,0.006132601614361449
2006-05-05,2.9091057328247218e-8,9.535064809876631e-10,0.004607904078501365,0.0018079208829117396,0.006089212719540363
2006-05-06,2.9091057328247218e-8,9.535064809876631e-10,0.004621237547575958,0.0018014859296797115,0.00604616432671644
2006-05-07,2.9091057328247218e-8,9.535064809876631e-10,0.004634552386323899,0.0017951050753851098,0.006003452032505565
2006-05-08,2.9091057328247218e-8,9.535064809876631e-10,0.004647848620776604,0.001788774340744144,0.0059725743169143815
2006-05-09,2.9091057328247218e-8,9.535064809876631e-10,0.004661126276929115,0.0017824930859976131,0.005941934771214607
2006-05-10,2.9091057328247218e-8,9.535064809876631e-10,0.004674385380740152,0.0017762606809970038,0.005911530328944673
2006-05-11,2.9091057328247218e-8,9.535064809876631e-10,0.004687625958132166,0.0017700765050566367,0.005881357972395172
2006-05-12,2.9091057328247218e-8,9.535064809876631e-10,0.0047008480349913844,0.0017639399468080596,0.005851414731797372
2006-05-13,2.9091057328247218e-8,9.535064809876631e-10,0.004714051637167869,0.0017578504040566582,0.005821697684525107
2006-05-14,2.9091057328247218e-8,9.535064809876631e-10,0.004727236790475558,0.0017518072836404444,0.005792203954309861
2006-05-15,2.9091057328247218e-8,9.535064809876631e-10,0.004740403520692325,0.001745810001291001,0.005762930710468818
2006-05-16,2.9091057328247218e-8,9.535064809876631e-10,0.004753551853560021,0.0017398579814965351,0.005733875167145681
2006-05-17,2.9091057328247218e-8,9.535064809876631e-10,0.004766681814784533,0.0017339506573670256,0.005705034582564044
2006-05-18,2.9091057328247218e-8,9.535064809876631e-10,0.004779793430035827,0.0017280874705014194,0.005676406258293109
2006-05-19,2.9091057328247218e-8,9.535064809876631e-10,0.004792886724948003,0.0017222678708568562,0.005647987538525563
2006-05-20,2.9091057328247218e-8,9.535064809876631e-10,0.004805961725119342,0.0017164913166198821,0.005619775809367416
2006-05-21,2.9091057328247218e-8,9.535064809876631e-10,0.004819018456112361,0.001710757274079632,0.005591768498139575
2006-05-22,2.9091057328247218e-8,9.535064809876631e-10,0.004832056943453854,0.0017050652175029442,0.005563963072691017
2006-05-23,2.9091057328247218e-8,9.535064809876631e-10,0.004845077212634952,0.0016994146290113807,0.005536357040723333
2006-05-24,2.9091057328247218e-8,9.535064809876631e-10,0.004858079289111168,0.001693804998460125,0.005508947949126456
2006-05-25,2.9091057328247218e-8,9.535064809876631e-10,0.004871063198302443,0.0016882358233187309,0.005481733383325434
2006-05-26,2.9091057328247218e-8,9.535064809876631e-10,0.0048840289655932055,0.0016827066085536877,0.005454710966638011
2006-05-27,2.9091057328247218e-8,9.535064809876631e-10,0.00489697661633241,0.0016772168665127873,0.00542787835964289
2006-05-28,2.9091057328247218e-8,9.535064809876631e-10,0.004909906175833596,0.0016717661168112513,0.005401233259558474
2006-05-29,2.9091057328247218e-8,9.535064809876631e-10,0.004922817669374931,0.0016663538862196025,0.00537477339963192
2006-05-30,2.9091057328247218e-8,9.535064809876631e-10,0.0049357111221992635,0.0016609797085532518,0.005348496548538353
2006-06-01,3.77421433708173e-8,1.2804772548836924e-9,0.004948586559514169,0.0016556431245637717,0.0053224005097900545
2006-06-02,3.77421433708173e-8,1.2804772548836924e-9,0.0049682240724595135,0.0016503457254676932,0.005290190775286273
2006-06-03,3.77421433708173e-8,1.2804772548836924e-9,0.00498783414668814,0.001645087068966696,0.005258202302732671
2006-06-04,3.77421433708173e-8,1.2804772548836924e-9,0.0050074168205390766,0.0016398667188754765,0.00522643248325595
2006-06-05,3.77421433708173e-8,1.2804772548836924e-9,0.005026972132297783,0.0016346842450349417,0.0051948787466258774
2006-06-06,3.77421433708173e-8,1.2804772548836924e-9,0.005046500120196224,0.0016295392232266125,0.0051635385606349496
2006-06-07,3.77421433708173e-8,1.2804772548836924e-9,0.005066000822412944,0.0016244312350882253,0.005132409430487847
2006-06-08,3.77421433708173e-8,1.2804772548836924e-9,0.005085474277073143,0.0016193622030922666,0.005094447797307058
2006-06-09,3.77421433708173e-8,1.2804772548836924e-9,0.0050976529285126915,0.0016215993170447874,0.005056738277591826
2006-06-10,3.77421433708173e-8,1.2804772548836924e-9,0.005108694053120727,0.0016249175894828857,0.0050418607581274285
2006-06-11,3.77421433708173e-8,1.2804772548836924e-9,0.00511827289244192,0.0016296309035446557,0.005030235380714252
2006-06-12,3.77421433708173e-8,1.2804772548836924e-9,0.005125912392219254,0.001636201992133829,0.0050227783071084735
2006-06-13,3.77421433708173e-8,1.2804772548836924e-9,0.005130876533734,0.0016453473877091477,0.0050208418747123345
2006-06-14,3.77421433708173e-8,1.2804772548836924e-9,0.005131955145311415,0.0016582496347791937,0.005026522549124084
2006-06-15,3.77421433708173e-8,1.2804772548836924e-9,0.005126979841080954,0.0016770357953170847,0.0050432838756796225
2006-06-16,3.77421433708173e-8,1.2804772548836924e-9,0.005111556941580161,0.0017060330598428453,0.005077361692678732
2006-06-17,3.77421433708173e-8,1.2804772548836924e-9,0.005096274879044332,0.0017345340727774484,0.005141452793803466
2006-06-18,3.77421433708173e-8,1.2804772548836924e-9,0.005081132269280633,0.001762546907868528,0.00520314864423006
2006-06-19,3.77421433708173e-8,1.2804772548836924e-9,0.005066127742626754,0.001790079519792646,0.005262496931363629
2006-06-20,3.77421433708173e-8,1.2804772548836924e-9,0.005051259943790253,0.0018171397458025171,0.005319544464558485
2006-06-21,3.77421433708173e-8,1.2804772548836924e-9,0.005036527531689748,0.001843735307352835,0.005374337189714833
2006-06-22,3.77421433708173e-8,1.2804772548836924e-9,0.005021929179297908,0.0018698738117049615,0.005426920203648395
2006-06-23,3.77421433708173e-8,1.2804772548836924e-9,0.005007463573486277,0.0018955627535107555,0.0054773377682362555
2006-06-24,3.77421433708173e-8,1.2804772548836924e-9,0.004993129414871848,0.0019208095163757823,0.005525633324342116
2006-06-25,3.77421433708173e-8,1.2804772548836924e-9,0.004978925417665412,0.0019456213744021727,0.005571849505524134
2006-06-26,3.77421433708173e-8,1.2804772548836924e-9,0.004964850309521637,0.0019700054937113833,0.005616028151528468
2006-06-27,3.77421433708173e-8,1.2804772548836924e-9,0.004950902831390866,0.001993968933947103,0.005658210321571623
2006-06-28,3.77421433708173e-8,1.2804772548836924e-9,0.0049370817373726094,0.0020175186497585576,0.005698436307414612
2006-06-29,3.77421433708173e-8,1.2804772548836924e-9,0.004923385794570722,0.002040661492264456,0.005736745646231943
2006-07-01,3.628202955562561e-8,1.2384550908272465e-9,0.004909813782950223,0.002063404210497819,0.005773177133278378
2006-07-02,3.628202955562561e-8,1.2384550908272465e-9,0.0048948472849233,0.0020863994376490256,0.005805775870280162
2006-07-03,3.628202955562561e-8,1.2384550908272465e-9,0.004878808251115394,0.00211019747892145,0.005838316342937229
2006-07-04,3.628202955562561e-8,1.2384550908272465e-9,0.004861638709699008,0.002134847033571261,0.005872287614754354
2006-07-05,3.628202955562561e-8,1.2384550908272465e-9,0.004843276034394612,0.002160400806956812,0.0059077825719047634
2006-07-06,3.628202955562561e-8,1.2384550908272465e-9,0.00482365244872014,0.002186915949810984,0.005944901665865905
2006-07-07,3.628202955562561e-8,1.2384550908272465e-9,0.004802694463722696,0.002214454557617979,0.005983753755710112
2006-07-08,3.628202955562561e-8,1.2384550908272465e-9,0.004780322238330947,0.002243083940366776,0.006047027147544628
2006-07-09,3.628202955562561e-8,1.2384550908272465e-9,0.004756448849360307,0.00227287823626124,0.0061129291309744566
2006-07-10,3.628202955562561e-8,1.2384550908272465e-9,0.0047309794556200675,0.0023039185212211577,0.006181640019119319
2006-07-11,3.628202955562561e-8,1.2384550908272465e-9,0.004703810337388189,0.0023362936731621707,0.006253356967982782
2006-07-12,3.628202955562561e-8,1.2384550908272465e-9,0.0046748277885748125,0.0023701013712255996,0.006328296079476742
2006-07-13,3.628202955562561e-8,1.2384550908272465e-9,0.0046439068339798545,0.002405449255584745,0.006406694833046904
2006-07-14,3.628202955562561e-8,1.2384550908272465e-9,0.00461090973788784,0.002442456279237793,0.006488814908342348
2006-07-15,3.628202955562561e-8,1.2384550908272465e-9,0.00457568426246962,0.0024812542905060723,0.006574945475472404
2006-07-16,3.628202955562561e-8,1.2384550908272465e-9,0.004538061624589102,0.0025219898942538265,0.006665407047213667
2006-07-17,3.628202955562561e-8,1.2384550908272465e-9,0.0045009814705303285,0.002561699268215494,0.006760556010201085
2006-07-18,3.628202955562561e-8,1.2384550908272465e-9,0.004464435592867612,0.0026004045789829546,0.006852562003677164
2006-07-19,3.628202955562561e-8,1.2384550908272465e-9,0.004428415914803679,0.002638127557029962,0.006941500172873113
2006-07-20,3.628202955562561e-8,1.2384550908272465e-9,0.0043929144879875336,0.002674889504821543,0.007027444028401176
2006-07-21,3.628202955562561e-8,1.2384550908272465e-9,0.004357923490370324,0.002710711304778372,0.007110465479600824
2006-07-22,3.628202955562561e-8,1.2384550908272465e-9,0.004323435224098559,0.0027456134270986555,0.007190634867235268
2006-07-23,3.628202955562561e-8,1.2384550908272465e-9,0.004289442113443963,0.0027796159374399924,0.007268020995550512
2006-07-24,3.628202955562561e-8,1.2384550908272465e-9,0.004255936702769354,0.0028127385044636496,0.007342691163708895
2006-07-25,3.628202955562561e-8,1.2384550908272465e-9,0.004222911654529849,0.0028450004072436558,0.007414711196608978
2006-07-26,3.628202955562561e-8,1.2384550908272465e-9,0.004190359747308812,0.0028764205425430536,0.007484145475103279
2006-07-27,3.628202955562561e-8,1.2384550908272465e-9,0.004158273873887875,0.002907017431959637,0.007551056965625201
2006-07-28,3.628202955562561e-8,1.2384550908272465e-9,0.004126647039350443,0.002936809228943442,0.007615507249236352
2006-07-29,3.628202955562561e-8,1.2384550908272465e-9,0.004095472359218088,0.0029658137256882242,0.007677556550105135
2006-07-30,3.628202955562561e-8,1.2384550908272465e-9,0.004064743057619218,0.0029940483598991257,0.0077372637634273685
2006-08-01,3.891114504061157e-8,1.3018265930698273e-9,0.004034452465489465,0.003021530221438686,0.0077946864827994735
2006-08-02,3.891114504061157e-8,1.3018265930698273e-9,0.00400935306967053,0.0030448323931073816,0.007856475235885414
2006-08-03,3.891114504061157e-8,1.3018265930698273e-9,0.003988968804333927,0.0030631641937316303,0.007907386655185589
2006-08-04,3.891114504061157e-8,1.3018265930698273e-9,0.003972537082867435,0.003077353973943639,0.007945485931835916
2006-08-05,3.891114504061157e-8,1.3018265930698273e-9,0.003959456271475321,0.0030880578414681117,0.007972926618250232
2006-08-06,3.891114504061157e-8,1.3018265930698273e-9,0.003949244636186275,0.003095803084388525,0.007991414474398887
2006-08-07,3.891114504061157e-8,1.3018265930698273e-9,0.003941511367685722,0.003101018914519488,0.008002320272229874
2006-08-08,3.891114504061157e-8,1.3018265930698273e-9,0.003935935706463659,0.0031040613540028344,0.008019560280046648
2006-08-09,3.891114504061157e-8,1.3018265930698273e-9,0.003932251626862271,0.003105224132968975,0.00803128178103271
2006-08-10,3.891114504061157e-8,1.3018265930698273e-9,0.0039302364148002585,0.0031047536911127825,0.008038223029762048
2006-08-11,3.891114504061157e-8,1.3018265930698273e-9,0.0039297020232664385,0.003102858470216716,0.008041003582869964
2006-08-12,3.891114504061157e-8,1.3018265930698273e-9,0.003930488442536035,0.0030997160638089293,0.00804014762071669
2006-08-13,3.891114504061157e-8,1.3018265930698273e-9,0.003932458553742943,0.003095478785045045,0.008036101891302922
2006-08-14,3.891114504061157e-8,1.3018265930698273e-9,0.003935494089598792,0.003090278050919924,0.008029249684419346
2006-08-15,3.891114504061157e-8,1.3018265930698273e-9,0.003939492431847824,0.0030842278695770455,0.008019921835075512
2006-08-16,3.891114504061157e-8,1.3018265930698273e-9,0.003944364048384337,0.0030774276401620217,0.008008405475879199
2006-08-17,3.891114504061157e-8,1.3018265930698273e-9,0.00394920782778157,0.003070787016940497,0.007994951064011173
2006-08-18,3.891114504061157e-8,1.3018265930698273e-9,0.0039540239414948795,0.003064303022794151,0.007981882456171478
2006-08-19,3.891114504061157e-8,1.3018265930698273e-9,0.00395881255983108,0.003057972734952371,0.007969192736658883
2006-08-20,3.891114504061157e-8,1.3018265930698273e-9,0.0039635738519567774,0.0030517932839943013,0.007956875111870616
2006-08-21,3.891114504061157e-8,1.3018265930698273e-9,0.003968307985906636,0.0030457618528693434,0.007944922908129759
2006-08-22,3.891114504061157e-8,1.3018265930698273e-9,0.003973015128591586,0.003039875675935777,0.007933329569551522
2006-08-23,3.891114504061157e-8,1.3018265930698273e-9,0.003977695445806971,0.0030341320380171564,0.007922088655947812
2006-08-24,3.891114504061157e-8,1.3018265930698273e-9,0.00398234910224062,0.0030285282734761627,0.00791119384076933
2006-08-25,3.891114504061157e-8,1.3018265930698273e-9,0.00398697626148087,0.0030230617653055677,0.007900638909084545
2006-08-26,3.891114504061157e-8,1.3018265930698273e-9,0.003991577086024516,0.0030177299442360143,0.00789041775559489
2006-08-27,3.891114504061157e-8,1.3018265930698273e-9,0.003996151737284711,0.0030125302878602823,0.00788052438268549
2006-08-28,3.891114504061157e-8,1.3018265930698273e-9,0.0040007003755987945,0.0030074603197737418,0.007870952898510846
2006-08-29,3.891114504061157e-8,1.3018265930698273e-9,0.004005223160236063,0.0030025176087306905,0.007861697515114775
2006-08-30,3.891114504061157e-8,1.3018265930698273e-9,0.004009720249405488,0.002997699767816281,0.007852752546584024
2006-09-01,3.764913189356406e-8,1.238371896142914e-9,0.004014191800263363,0.002993004453633747,0.007844112407234979
2006-09-02,3.764913189356406e-8,1.238371896142914e-9,0.004016876941520183,0.002988875084508375,0.007839073951834878
2006-09-03,3.764913189356406e-8,1.238371896142914e-9,0.004019369858871659,0.002985026264322028,0.007835459446113347
2006-09-04,3.764913189356406e-8,1.238371896142914e-9,0.004021668420862026,0.002981456025326679,0.007832543911562838
2006-09-05,3.764913189356406e-8,1.238371896142914e-9,0.0040237704537578,0.0029781624872351558,0.007830324439217353
2006-09-06,3.764913189356406e-8,1.238371896142914e-9,0.004025673740506228,0.002975143856782295,0.00782879832396104
2006-09-07,3.764913189356406e-8,1.238371896142914e-9,0.004027376019662624,0.002972398832155116,0.007830918536292792
2006-09-08,3.764913189356406e-8,1.238371896142914e-9,0.004028874984285487,0.0029699257604996194,0.0078337212118499
2006-09-09,3.764913189356406e-8,1.238371896142914e-9,0.004030168280798301,0.0029677230763987396,0.00783720506239335
2006-09-10,3.764913189356406e-8,1.238371896142914e-9,0.00403125350781683,0.0029657893015685314,0.007841369000484624
2006-09-11,3.764913189356406e-8,1.238371896142914e-9,0.0040321282149407165,0.0029641230446005116,0.007846212140296797
2006-09-12,3.764913189356406e-8,1.238371896142914e-9,0.004032789901508104,0.0029627230007506456,0.007851733798538355
2006-09-13,3.764913189356406e-8,1.238371896142914e-9,0.004033236015311994,0.0029615879517755337,0.007857933495492159
2006-09-14,3.764913189356406e-8,1.238371896142914e-9,0.00403346395127696,0.002960716765816367,0.007864810956172197
2006-09-15,3.764913189356406e-8,1.238371896142914e-9,0.004033471050094822,0.0029601083973313036,0.007872366111600816
2006-09-16,3.764913189356406e-8,1.238371896142914e-9,0.004033254596817791,0.0029597618870769457,0.007880599100209341
2006-09-17,3.764913189356406e-8,1.238371896142914e-9,0.0040330402680467375,0.0029594479135004862,0.007889510269365067
2006-09-18,3.764913189356406e-8,1.238371896142914e-9,0.004032828042975262,0.0029591657504452595,0.007898499877634992
2006-09-19,3.764913189356406e-8,1.238371896142914e-9,0.004032617901000476,0.002958914685783083,0.007907566405693128
2006-09-20,3.764913189356406e-8,1.238371896142914e-9,0.004032409821721013,0.0029586940211456746,0.007916708360163125
2006-09-21,3.764913189356406e-8,1.238371896142914e-9,0.004032203784935061,0.0029585030716612554,0.007925924273172201
2006-09-22,3.764913189356406e-8,1.238371896142914e-9,0.0040319997706384095,0.00295834116569624,0.007935212701912796
2006-09-23,3.764913189356406e-8,1.238371896142914e-9,0.004031797759022517,0.0029582076446019066,0.0079445722282118
2006-09-24,3.764913189356406e-8,1.238371896142914e-9,0.004031597730472602,0.002958101862465955,0.007954001458107242
2006-09-25,3.764913189356406e-8,1.238371896142914e-9,0.004031399665565747,0.002958023185868862,0.007963499021432266
2006-09-26,3.764913189356406e-8,1.238371896142914e-9,0.004031203545069024,0.0029579709936449266,0.007973063571406326
2006-09-27,3.764913189356406e-8,1.238371896142914e-9,0.004031009349937636,0.002957944676647928,0.007982693784233422
2006-09-28,3.764913189356406e-8,1.238371896142914e-9,0.004030817061313077,0.0029579436375213007,0.007992388358707308
2006-09-29,3.764913189356406e-8,1.238371896142914e-9,0.004030626660521317,0.002957967290472735,0.008002146015823492
2006-10-01,3.3844742894421046e-8,1.1056353385402314e-9,0.004030438129070994,0.0029580150610531253,0.008011965498397961
2006-10-02,3.3844742894421046e-8,1.1056353385402314e-9,0.004026518054954533,0.0029590672003275797,0.008020374749747873
2006-10-03,3.3844742894421046e-8,1.1056353385402314e-9,0.004021388282343608,0.002961345889899415,0.008031471781996386
2006-10-04,3.3844742894421046e-8,1.1056353385402314e-9,0.004014932972182655,0.002964951286095181,0.008045857182772266
2006-10-05,3.3844742894421046e-8,1.1056353385402314e-9,0.004007019693466764,0.00296999888244471,0.00806381042286679
2006-10-06,3.3844742894421046e-8,1.1056353385402314e-9,0.0039974962215513585,0.002976622507124135,0.008085653275756291
2006-10-07,3.3844742894421046e-8,1.1056353385402314e-9,0.00398618654417464,0.002984978071745102,0.008111758085777633
2006-10-08,3.3844742894421046e-8,1.1056353385402314e-9,0.0039728858317233315,0.002995247624541258,0.008136126242081085
2006-10-09,3.3844742894421046e-8,1.1056353385402314e-9,0.003957354037387755,0.0030076467612545313,0.008165648909383618
2006-10-10,3.3844742894421046e-8,1.1056353385402314e-9,0.0039393076613956374,0.003022431710002602,0.008200908929238275
2006-10-11,3.3844742894421046e-8,1.1056353385402314e-9,0.003918409020067632,0.0030399095070469265,0.008242598765025838
2006-10-12,3.3844742894421046e-8,1.1056353385402314e-9,0.003894252070321462,0.0030604514747944156,0.008291547938124519
2006-10-13,3.3844742894421046e-8,1.1056353385402314e-9,0.0038663433959436463,0.0030845113487574126,0.008348759363008338
2006-10-14,3.3844742894421046e-8,1.1056353385402314e-9,0.0038340762654601765,0.003112650077300684,0.008415458209071048
2006-10-15,3.3844742894421046e-8,1.1056353385402314e-9,0.003796694550813697,0.0031455704094084415,0.008493158740411162
2006-10-16,3.3844742894421046e-8,1.1056353385402314e-9,0.0037532414392902154,0.0031841661973512183,0.008583757523699394
2006-10-17,3.3844742894421046e-8,1.1056353385402314e-9,0.003710559384116792,0.003221519756573648,0.008689666272135292
2006-10-18,3.3844742894421046e-8,1.1056353385402314e-9,0.0036686343559796377,0.0032576626992546773,0.008792284080111864
2006-10-19,3.3844742894421046e-8,1.1056353385402314e-9,0.003627452588124783,0.0032926259091782895,0.008891693491416629
2006-10-20,3.3844742894421046e-8,1.1056353385402314e-9,0.0035870005712946985,0.003326439557647958,0.008987975174370553
2006-10-21,3.3844742894421046e-8,1.1056353385402314e-9,0.003547265048765528,0.003359133119064088,0.00908120796224699
2006-10-22,3.3844742894421046e-8,1.1056353385402314e-9,0.0035082330114828975,0.0033907353861714605,0.009171468892846047
2006-10-23,3.3844742894421046e-8,1.1056353385402314e-9,0.0034698916932942745,0.0034212744849835314,0.009258833247241745
2006-10-24,3.3844742894421046e-8,1.1056353385402314e-9,0.0034322285662759106,0.003450777889390301,0.009343374587718885
2006-10-25,3.3844742894421046e-8,1.1056353385402314e-9,0.003395231336152437,0.003479272435456343,0.009425164794916322
2006-10-26,3.3844742894421046e-8,1.1056353385402314e-9,0.003358887937807221,0.003506784335415423,0.009504274104192866
2006-10-27,3.3844742894421046e-8,1.1056353385402314e-9,0.003323186530881629,0.0035333391913680355,0.009580771141231815
2006-10-28,3.3844742894421046e-8,1.1056353385402314e-9,0.0032881154954613957,0.003558962008688022,0.009654722956899722
2006-10-29,3.3844742894421046e-8,1.1056353385402314e-9,0.0032536634278483097,0.0035836772091443463,0.00972619506137475
2006-10-30,3.3844742894421046e-8,1.1056353385402314e-9,0.0032198191364154914,0.00360750864374394,0.00979525145755958
2006-11-01,3.710114926733177e-8,1.213912960294611e-9,0.003186571637544558,0.0036304796053014303,0.00986195467379359
2006-11-02,3.710114926733177e-8,1.213912960294611e-9,0.003154365961701784,0.003654403811000549,0.009933076106284286
2006-11-03,3.710114926733177e-8,1.213912960294611e-9,0.0031224701949808514,0.0036777476364667815,0.010006870249726367
2006-11-04,3.710114926733177e-8,1.213912960294611e-9,0.0030908816745013053,0.0037005221828651604,0.010079218733609617
2006-11-05,3.710114926733177e-8,1.213912960294611e-9,0.0030595977539717646,0.0037227383591885844,0.01015014694580855
2006-11-06,3.710114926733177e-8,1.213912960294611e-9,0.0030286158035833896,0.0037444068856272395,0.01021967987347919
2006-11-07,3.710114926733177e-8,1.213912960294611e-9,0.0029979332099043057,0.0037655382968761163,0.010287842109577451
2006-11-08,3.710114926733177e-8,1.213912960294611e-9,0.0029675473757749893,0.0037861419088203777,0.010350467826053894
2006-11-09,3.710114926733177e-8,1.213912960294611e-9,0.0029374557202046297,0.003806227895131226,0.01041171997769064
2006-11-10,3.710114926733177e-8,1.213912960294611e-9,0.0029076556782684643,0.0038258062553156455,0.010471623874507155
2006-11-11,3.710114926733177e-8,1.213912960294611e-9,0.002878144701006098,0.0038448868177047013,0.01053020441371303
2006-11-12,3.710114926733177e-8,1.213912960294611e-9,0.0028489202553208153,0.0038634792423881963,0.010587486086521733
2006-11-13,3.710114926733177e-8,1.213912960294611e-9,0.0028199798238798908,0.0038815930240966947,0.010643492984845794
2006-11-14,3.710114926733177e-8,1.213912960294611e-9,0.0027913209050159007,0.0038992374950318452,0.010698248807875453
2006-11-15,3.710114926733177e-8,1.213912960294611e-9,0.0027629410126290515,0.003916421827645953,0.010751776868542865
2006-11-16,3.710114926733177e-8,1.213912960294611e-9,0.00273483767609052,0.003933155037371711,0.010804100099873799
2006-11-17,3.710114926733177e-8,1.213912960294611e-9,0.0027072766912504018,0.003949177734199436,0.010855241061228869
2006-11-18,3.710114926733177e-8,1.213912960294611e-9,0.002680247428463667,0.003964510478989339,0.010904489723973213
2006-11-19,3.710114926733177e-8,1.213912960294611e-9,0.0026537394701629186,0.003979173313858646,0.010951899088724862
2006-11-20,3.710114926733177e-8,1.213912960294611e-9,0.0026277426065424215,0.003993185774400968,0.010997520860452407
2006-11-21,3.710114926733177e-8,1.213912960294611e-9,0.002602246831331849,0.004006566901628847,0.011041405478054746
2006-11-22,3.710114926733177e-8,1.213912960294611e-9,0.002577242337657839,0.004019335253645617,0.0110836021432913
2006-11-23,3.710114926733177e-8,1.213912960294611e-9,0.0025527195139914897,0.0040315089170525845,0.01112415884907659
2006-11-24,3.710114926733177e-8,1.213912960294611e-9,0.0025286689401799846,0.004043105518097355,0.011163122407152865
2006-11-25,3.710114926733177e-8,1.213912960294611e-9,0.002505081383560547,0.004054142233569077,0.011200538475154093
2006-11-26,3.710114926733177e-8,1.213912960294611e-9,0.002481947795154988,0.004064635801446182,0.011236451583074406
2006-11-27,3.710114926733177e-8,1.213912960294611e-9,0.0024592593059431385,0.004074602531302119,0.011270905159153759
2006-11-28,3.710114926733177e-8,1.213912960294611e-9,0.00243700722321349,0.004084058314474455,0.011303941555193403
2006-11-29,3.710114926733177e-8,1.213912960294611e-9,0.0024151830269894107,0.0040930186340025635,0.011335602071313318
2006-12-01,3.6506905242165836e-8,1.143938146400945e-9,0.002393778366529345,0.004101498574339073,0.011365926980163669
2006-12-02,3.6506905242165836e-8,1.143938146400945e-9,0.002372101451182072,0.004108750790913185,0.01141413109487505
2006-12-03,3.6506905242165836e-8,1.143938146400945e-9,0.0023541092072277715,0.0041122799518237855,0.011459011552089254
2006-12-04,3.6506905242165836e-8,1.143938146400945e-9,0.0023392759075982266,0.004112662820420209,0.011493679435621306
